age_mortality_id,x,list_x_units,n,ax,cap_nx,cap_dx,mx,lx_real,lx_stand,dx_real,dx_stand,px,qx,mjux,cap_lx_real,cap_lx_stand,ex,smoothed
DL00003_Comfort_mares_1860_64.csv,29.0000,,1230,0.0000,2.0000,1.0000,0.5000,72.0000,0.0586,72.0000,0.0586,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,1.0000,,532,0.5000,61.0000,7.0150,0.1150,532.0000,1.0000,58.0000,0.1087,0.8913,0.1087,0.1151,,0.9457,7.1129,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,2.0000,,532,0.5000,58.0000,7.0180,0.1210,474.0000,0.8913,54.0000,0.1017,0.8859,0.1141,0.1211,,0.8405,6.9193,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,3.0000,,532,0.5000,52.0000,4.9920,0.0960,420.0000,0.7896,38.0000,0.0724,0.9084,0.0916,0.0961,,0.7534,6.7461,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,4.0000,,532,0.5000,49.0000,4.9980,0.1020,382.0000,0.7172,37.0000,0.0696,0.9029,0.0971,0.1021,,0.6824,6.3767,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,5.0000,,532,0.5000,48.0000,6.0000,0.1250,345.0000,0.6476,41.0000,0.0762,0.8824,0.1176,0.1252,,0.6095,6.0083,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,6.0000,,532,0.5000,40.0000,3.0000,0.0750,304.0000,0.5714,22.0000,0.0413,0.9277,0.0723,0.0750,,0.5508,5.7428,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,7.0000,,532,0.5000,38.0000,6.0040,0.1580,282.0000,0.5301,41.0000,0.0776,0.8536,0.1464,0.1583,,0.4913,5.1513,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,8.0000,,532,0.5000,29.0000,2.9870,0.1030,241.0000,0.4525,24.0000,0.0443,0.9020,0.0980,0.1031,,0.4304,4.9490,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,9.0000,,532,0.5000,27.0000,0.9990,0.0370,217.0000,0.4082,8.0000,0.0149,0.9637,0.0363,0.0370,,0.4008,4.4318,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,10.0000,,532,0.5000,32.0000,4.9920,0.1560,209.0000,0.3933,30.0000,0.0569,0.8553,0.1447,0.1563,,0.3649,3.5807,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,11.0000,,532,0.5000,28.0000,4.0040,0.1430,179.0000,0.3364,24.0000,0.0449,0.8665,0.1335,0.1432,,0.3140,3.1018,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,12.0000,,532,0.5000,24.0000,7.0080,0.2920,155.0000,0.2915,40.0000,0.0743,0.7452,0.2548,0.2941,,0.2544,2.5026,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,13.0000,,532,0.5000,17.0000,4.9980,0.2940,116.0000,0.2172,30.0000,0.0556,0.7437,0.2563,0.2961,,0.1894,2.1876,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,14.0000,,532,0.5000,12.0000,6.0000,0.5000,86.0000,0.1616,34.0000,0.0647,0.6000,0.4000,0.5108,,0.1293,1.7683,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,15.0000,,532,0.5000,9.0000,5.0040,0.5560,52.0000,0.0969,22.0000,0.0421,0.5649,0.4351,0.5710,,0.0759,1.6151,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,16.0000,,532,0.5000,4.0000,1.0000,0.2500,29.0000,0.0548,6.0000,0.0122,0.7778,0.2222,0.2513,,0.0487,1.4717,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,17.0000,,532,0.5000,3.0000,2.0010,0.6670,23.0000,0.0426,11.0000,0.0213,0.4998,0.5002,0.6935,,0.0320,0.7500,
DL00289_Ericsson_Alces_fem_ann_mean_LT01.csv,18.0000,,532,0.0000,1.0000,0.0000,0.0000,11.0000,0.0213,11.0000,0.0213,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,1.0000,,532,0.5000,61.0000,0.0610,0.0010,532.0000,1.0000,1.0000,0.0010,0.9990,0.0010,0.0010,,0.9995,8.2735,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,2.0000,,532,0.5000,58.0000,7.0180,0.1210,531.0000,0.9990,61.0000,0.1140,0.8859,0.1141,0.1211,,0.9420,7.2813,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,3.0000,,532,0.5000,52.0000,5.5120,0.1060,471.0000,0.8850,47.0000,0.0891,0.8993,0.1007,0.1061,,0.8405,7.1548,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,4.0000,,532,0.5000,49.0000,5.0960,0.1040,423.0000,0.7959,42.0000,0.0787,0.9011,0.0989,0.1041,,0.7566,6.8998,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,5.0000,,532,0.5000,48.0000,6.1440,0.1280,382.0000,0.7172,46.0000,0.0862,0.8797,0.1203,0.1282,,0.6741,6.6021,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,6.0000,,532,0.5000,40.0000,3.0000,0.0750,336.0000,0.6310,24.0000,0.0457,0.9277,0.0723,0.0750,,0.6082,6.4357,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,7.0000,,532,0.5000,38.0000,5.2820,0.1390,311.0000,0.5853,40.0000,0.0760,0.8700,0.1300,0.1392,,0.5473,5.8991,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,8.0000,,532,0.5000,29.0000,2.0590,0.0710,271.0000,0.5093,19.0000,0.0349,0.9314,0.0686,0.0710,,0.4919,5.7048,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,9.0000,,532,0.5000,27.0000,0.9990,0.0370,252.0000,0.4744,9.0000,0.0173,0.9637,0.0363,0.0370,,0.4658,5.0877,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,10.0000,,532,0.5000,32.0000,5.1520,0.1610,243.0000,0.4571,36.0000,0.0681,0.8510,0.1490,0.1613,,0.4231,4.2613,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,11.0000,,532,0.5000,28.0000,3.1080,0.1110,207.0000,0.3890,22.0000,0.0409,0.8948,0.1052,0.1111,,0.3686,3.9198,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,12.0000,,532,0.5000,24.0000,4.9920,0.2080,185.0000,0.3481,35.0000,0.0656,0.8116,0.1884,0.2088,,0.3153,3.3216,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,13.0000,,532,0.5000,17.0000,3.9950,0.2350,150.0000,0.2825,32.0000,0.0594,0.7897,0.2103,0.2361,,0.2528,2.9768,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,14.0000,,532,0.5000,12.0000,0.3000,0.0250,119.0000,0.2231,3.0000,0.0055,0.9753,0.0247,0.0250,,0.2204,2.6363,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,15.0000,,532,0.5000,9.0000,1.9980,0.2220,116.0000,0.2176,23.0000,0.0435,0.8002,0.1998,0.2229,,0.1959,1.6903,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,16.0000,,532,0.5000,4.0000,0.1000,0.0250,93.0000,0.1741,2.0000,0.0043,0.9753,0.0247,0.0250,,0.1720,0.9877,
DL00289_Ericsson_Alces_fem_hunt_mean_LT04.csv,17.0000,,532,0.0000,3.0000,0.9990,0.3330,90.0000,0.1698,90.0000,0.1698,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,1.0000,,532,0.5000,61.0000,1.0370,0.0170,532.0000,1.0000,9.0000,0.0169,0.9831,0.0169,0.0170,,0.9916,15.7033,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,2.0000,,532,0.5000,58.0000,0.0000,0.0000,523.0000,0.9831,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9831,14.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,3.0000,,532,0.5000,52.0000,0.0000,0.0000,523.0000,0.9831,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9831,13.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,4.0000,,532,0.5000,49.0000,0.0000,0.0000,523.0000,0.9831,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9831,12.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,5.0000,,532,0.5000,48.0000,0.0000,0.0000,523.0000,0.9831,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9831,11.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,6.0000,,532,0.5000,40.0000,0.0000,0.0000,523.0000,0.9831,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9831,10.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,7.0000,,532,0.5000,38.0000,0.0000,0.0000,523.0000,0.9831,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9831,9.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,8.0000,,532,0.5000,29.0000,1.0440,0.0360,523.0000,0.9831,18.0000,0.0347,0.9646,0.0354,0.0360,,0.9658,8.9646,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,9.0000,,532,0.5000,27.0000,0.0000,0.0000,505.0000,0.9484,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9484,8.2743,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,10.0000,,532,0.5000,32.0000,0.0000,0.0000,505.0000,0.9484,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9484,7.2743,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,11.0000,,532,0.5000,28.0000,0.0000,0.0000,505.0000,0.9484,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9484,6.2743,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,12.0000,,532,0.5000,24.0000,1.0080,0.0420,505.0000,0.9484,21.0000,0.0390,0.9589,0.0411,0.0420,,0.9289,5.2743,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,13.0000,,532,0.5000,17.0000,0.0000,0.0000,484.0000,0.9094,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9094,4.4791,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,14.0000,,532,0.5000,12.0000,0.9960,0.0830,484.0000,0.9094,39.0000,0.0725,0.9203,0.0797,0.0830,,0.8732,3.4791,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,15.0000,,532,0.5000,9.0000,0.9990,0.1110,445.0000,0.8369,47.0000,0.0880,0.8948,0.1052,0.1111,,0.7929,2.7371,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,16.0000,,532,0.5000,4.0000,0.0000,0.0000,398.0000,0.7489,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7489,2.0000,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,17.0000,,532,0.5000,3.0000,0.0000,0.0000,398.0000,0.7489,0.0000,0.0000,1.0000,0.0000,0.0000,,0.7489,1.0000,
DL00289_Ericsson_Alces_fem_veh_mean_LT10.csv,18.0000,,532,0.0000,1.0000,0.0000,0.0000,398.0000,0.7489,398.0000,0.7489,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,1.0000,,288,0.5000,72.0000,13.9680,0.1940,288.0000,1.0000,51.0000,0.1768,0.8232,0.1768,0.1946,,0.9116,3.3795,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,2.0000,,288,0.5000,72.0000,22.0320,0.3060,237.0000,0.8232,63.0000,0.2185,0.7346,0.2654,0.3084,,0.7140,2.9979,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,3.0000,,288,0.5000,51.0000,9.9960,0.1960,174.0000,0.6047,31.0000,0.1079,0.8215,0.1785,0.1966,,0.5508,2.9005,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,4.0000,,288,0.5000,34.0000,11.0160,0.3240,143.0000,0.4968,40.0000,0.1386,0.7212,0.2788,0.3269,,0.4275,2.4219,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,5.0000,,288,0.5000,26.0000,6.9940,0.2690,103.0000,0.3582,24.0000,0.0849,0.7629,0.2371,0.2706,,0.3158,2.1655,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,6.0000,,288,0.5000,19.0000,7.9990,0.4210,79.0000,0.2733,27.0000,0.0951,0.6522,0.3478,0.4274,,0.2258,1.6829,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,7.0000,,288,0.5000,10.0000,5.0000,0.5000,51.0000,0.1782,21.0000,0.0713,0.6000,0.4000,0.5108,,0.1426,1.3143,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,8.0000,,288,0.5000,3.0000,0.9990,0.3330,31.0000,0.1069,9.0000,0.0305,0.7145,0.2855,0.3361,,0.0917,0.8573,
DL00289_Ericsson_Alces_male_ann_mean_LT13.csv,9.0000,,288,0.0000,1.0000,1.0000,1.0000,22.0000,0.0764,22.0000,0.0764,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,1.0000,,288,0.5000,72.0000,13.5360,0.1880,288.0000,1.0000,49.0000,0.1718,0.8282,0.1718,0.1886,,0.9141,3.4513,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,2.0000,,288,0.5000,72.0000,21.5280,0.2990,239.0000,0.8282,62.0000,0.2155,0.7399,0.2601,0.3013,,0.7205,3.0635,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,3.0000,,288,0.5000,51.0000,9.3840,0.1840,176.0000,0.6127,30.0000,0.1032,0.8315,0.1685,0.1845,,0.5611,2.9652,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,4.0000,,288,0.5000,34.0000,11.3220,0.3330,147.0000,0.5095,42.0000,0.1455,0.7145,0.2855,0.3361,,0.4368,2.4645,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,5.0000,,288,0.5000,26.0000,7.2800,0.2800,105.0000,0.3640,26.0000,0.0894,0.7544,0.2456,0.2819,,0.3193,2.2497,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,6.0000,,288,0.5000,19.0000,6.0040,0.3160,79.0000,0.2746,22.0000,0.0749,0.7271,0.2729,0.3187,,0.2372,1.8194,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,7.0000,,288,0.5000,10.0000,5.0000,0.5000,58.0000,0.1997,23.0000,0.0799,0.6000,0.4000,0.5108,,0.1598,1.3142,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,8.0000,,288,0.5000,3.0000,0.9990,0.3330,35.0000,0.1198,10.0000,0.0342,0.7145,0.2855,0.3361,,0.1027,0.8573,
DL00289_Ericsson_Alces_male_hunt_mean_LT16.csv,9.0000,,288,0.0000,1.0000,1.0000,1.0000,25.0000,0.0856,25.0000,0.0856,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,1.0000,,288,0.5000,72.0000,1.1520,0.0160,288.0000,1.0000,5.0000,0.0159,0.9841,0.0159,0.0160,,0.9921,7.5625,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,2.0000,,288,0.5000,72.0000,2.2320,0.0310,283.0000,0.9841,9.0000,0.0300,0.9695,0.0305,0.0310,,0.9691,6.6766,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,3.0000,,288,0.5000,51.0000,0.0000,0.0000,275.0000,0.9541,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9541,5.8708,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,4.0000,,288,0.5000,34.0000,0.0000,0.0000,275.0000,0.9541,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9541,4.8708,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,5.0000,,288,0.5000,26.0000,0.0000,0.0000,275.0000,0.9541,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9541,3.8708,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,6.0000,,288,0.5000,19.0000,1.0070,0.0530,275.0000,0.9541,14.0000,0.0493,0.9484,0.0516,0.0530,,0.9295,2.8708,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,7.0000,,288,0.5000,10.0000,0.0000,0.0000,261.0000,0.9048,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9048,2.0000,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,8.0000,,288,0.5000,3.0000,0.0000,0.0000,261.0000,0.9048,0.0000,0.0000,1.0000,0.0000,0.0000,,0.9048,1.0000,
DL00289_Ericsson_Alces_male_veh_mean_LT22.csv,9.0000,,288,0.0000,1.0000,0.0000,0.0000,261.0000,0.9048,261.0000,0.9048,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00321_CowanLT.csv,0.0000,,374,0.5000,17.0000,12.0700,0.7100,374.0000,1.0000,196.0000,0.5240,0.4760,0.5240,0.7423,,0.7380,1.9398,
DL00321_CowanLT.csv,1.0000,,374,0.5000,233.0000,156.1100,0.6700,178.0000,0.4760,89.0000,0.2389,0.4981,0.5019,0.6969,,0.3566,2.5247,
DL00321_CowanLT.csv,2.0000,,374,0.5000,154.0000,70.8400,0.4600,89.0000,0.2371,33.0000,0.0887,0.6260,0.3740,0.4684,,0.1928,3.5647,
DL00321_CowanLT.csv,3.0000,,374,0.5000,108.0000,28.0800,0.2600,56.0000,0.1484,13.0000,0.0341,0.7699,0.2301,0.2615,,0.1314,4.3966,
DL00321_CowanLT.csv,4.0000,,374,0.5000,100.0000,24.0000,0.2400,43.0000,0.1143,9.0000,0.0245,0.7857,0.2143,0.2412,,0.1021,4.5591,
DL00321_CowanLT.csv,5.0000,,374,0.5000,82.0000,14.7600,0.1800,34.0000,0.0898,6.0000,0.0148,0.8349,0.1651,0.1805,,0.0824,4.6665,
DL00321_CowanLT.csv,6.0000,,374,0.5000,68.0000,16.3200,0.2400,28.0000,0.0750,6.0000,0.0161,0.7857,0.2143,0.2412,,0.0670,4.4887,
DL00321_CowanLT.csv,7.0000,,374,0.5000,53.0000,6.8900,0.1300,22.0000,0.0589,3.0000,0.0072,0.8779,0.1221,0.1302,,0.0553,4.5789,
DL00321_CowanLT.csv,8.0000,,374,0.5000,46.0000,5.0600,0.1100,19.0000,0.0517,2.0000,0.0054,0.8957,0.1043,0.1101,,0.0490,4.1470,
DL00321_CowanLT.csv,9.0000,,374,0.5000,41.0000,0.8200,0.0200,17.0000,0.0463,0.0000,0.0009,0.9802,0.0198,0.0200,,0.0459,3.5724,
DL00321_CowanLT.csv,10.0000,,374,0.5000,40.0000,4.0000,0.1000,17.0000,0.0454,2.0000,0.0043,0.9048,0.0952,0.1001,,0.0433,2.6333,
DL00321_CowanLT.csv,11.0000,,374,0.5000,36.0000,2.8800,0.0800,15.0000,0.0411,1.0000,0.0032,0.9231,0.0769,0.0800,,0.0395,1.8564,
DL00321_CowanLT.csv,12.0000,,374,0.5000,33.0000,1.9800,0.0600,14.0000,0.0379,1.0000,0.0022,0.9417,0.0583,0.0600,,0.0368,0.9710,
DL00321_CowanLT.csv,13.0000,,374,0.0000,31.0000,0.0000,0.0000,13.0000,0.0357,13.0000,0.0357,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00185_PackerLT01.csv,0.0000,,49,0.5000,,,0.2762,49.0000,1.0000,12.0000,0.2427,0.7573,0.2427,0.2780,,0.8787,13.2956,
DL00185_PackerLT01.csv,1.0000,,49,0.5000,,,0.0717,37.0000,0.7573,3.0000,0.0524,0.9308,0.0692,0.0717,,0.7311,16.3963,
DL00185_PackerLT01.csv,2.0000,,49,0.5000,,,0.0320,35.0000,0.7049,1.0000,0.0222,0.9685,0.0315,0.0320,,0.6938,16.5780,
DL00185_PackerLT01.csv,3.0000,,49,0.5000,,,0.0349,33.0000,0.6827,1.0000,0.0234,0.9657,0.0343,0.0349,,0.6710,16.1008,
DL00185_PackerLT01.csv,4.0000,,49,0.5000,,,0.0000,32.0000,0.6593,0.0000,0.0000,1.0000,0.0000,0.0000,,0.6593,15.6545,
DL00185_PackerLT01.csv,5.0000,,49,0.5000,,,0.0140,32.0000,0.6593,0.0000,0.0092,0.9861,0.0139,0.0140,,0.6547,14.6545,
DL00185_PackerLT01.csv,6.0000,,49,0.5000,,,0.0223,32.0000,0.6501,1.0000,0.0143,0.9779,0.0221,0.0223,,0.6430,13.8548,
DL00185_PackerLT01.csv,7.0000,,49,0.5000,,,0.0248,31.0000,0.6358,1.0000,0.0156,0.9755,0.0245,0.0248,,0.6280,13.1552,
DL00185_PackerLT01.csv,8.0000,,49,0.5000,,,0.0180,30.0000,0.6202,1.0000,0.0111,0.9822,0.0178,0.0180,,0.6147,12.4735,
DL00185_PackerLT01.csv,9.0000,,49,0.5000,,,0.0197,30.0000,0.6091,1.0000,0.0118,0.9805,0.0195,0.0197,,0.6032,11.6917,
DL00185_PackerLT01.csv,10.0000,,49,0.5000,,,0.0106,29.0000,0.5973,0.0000,0.0063,0.9895,0.0105,0.0106,,0.5942,10.9128,
DL00185_PackerLT01.csv,11.0000,,49,0.5000,,,0.0355,29.0000,0.5910,1.0000,0.0207,0.9651,0.0349,0.0355,,0.5807,10.0238,
DL00185_PackerLT01.csv,12.0000,,49,0.5000,,,0.0559,28.0000,0.5703,2.0000,0.0310,0.9456,0.0544,0.0559,,0.5548,9.3695,
DL00185_PackerLT01.csv,13.0000,,49,0.5000,,,0.0678,26.0000,0.5393,2.0000,0.0353,0.9344,0.0656,0.0678,,0.5217,8.8793,
DL00185_PackerLT01.csv,14.0000,,49,0.5000,,,0.0797,25.0000,0.5040,2.0000,0.0387,0.9234,0.0766,0.0797,,0.4847,8.4662,
DL00185_PackerLT01.csv,15.0000,,49,0.5000,,,0.0231,23.0000,0.4653,1.0000,0.0106,0.9772,0.0228,0.0231,,0.4600,8.1287,
DL00185_PackerLT01.csv,16.0000,,49,0.5000,,,0.1054,22.0000,0.4547,2.0000,0.0455,0.8999,0.1001,0.1055,,0.4320,7.3066,
DL00185_PackerLT01.csv,17.0000,,49,0.5000,,,0.1216,20.0000,0.4092,2.0000,0.0469,0.8854,0.1146,0.1218,,0.3858,7.0634,
DL00185_PackerLT01.csv,18.0000,,49,0.5000,,,0.0351,18.0000,0.3623,1.0000,0.0125,0.9655,0.0345,0.0351,,0.3561,6.9131,
DL00185_PackerLT01.csv,19.0000,,49,0.5000,,,0.0395,17.0000,0.3498,1.0000,0.0136,0.9613,0.0387,0.0395,,0.3430,6.1422,
DL00185_PackerLT01.csv,20.0000,,49,0.5000,,,0.0000,16.0000,0.3362,0.0000,0.0000,1.0000,0.0000,0.0000,,0.3362,5.3705,
DL00185_PackerLT01.csv,21.0000,,49,0.5000,,,0.0503,16.0000,0.3362,1.0000,0.0165,0.9509,0.0491,0.0503,,0.3280,4.3705,
DL00185_PackerLT01.csv,22.0000,,49,0.5000,,,0.0588,16.0000,0.3197,1.0000,0.0182,0.9429,0.0571,0.0588,,0.3106,3.5702,
DL00185_PackerLT01.csv,23.0000,,49,0.5000,,,0.2128,15.0000,0.3015,3.0000,0.0580,0.8077,0.1923,0.2136,,0.2725,2.7556,
DL00185_PackerLT01.csv,24.0000,,49,0.5000,,,0.0000,12.0000,0.2435,0.0000,0.0000,1.0000,0.0000,0.0000,,0.2435,2.2928,
DL00185_PackerLT01.csv,25.0000,,49,0.5000,,,0.3329,12.0000,0.2435,3.0000,0.0695,0.7146,0.2854,0.3360,,0.2088,1.2928,
DL00185_PackerLT01.csv,26.0000,,49,0.5000,,,1.2822,9.0000,0.1740,7.0000,0.1359,0.2187,0.7813,1.5201,,0.1061,0.6095,
DL00185_PackerLT01.csv,27.0000,,49,0.0000,,,2.0436,2.0000,0.0381,2.0000,0.0381,1.0000,0.0000,0.0000,,0.0000,0.0000,
DL00185_PackerLT04.csv,0.0000,,1230,0.5000,,,0.7108,1230.0000,1.0000,645.0000,0.5244,0.4756,0.5244,0.7432,,0.7378,4.2224,
DL00185_PackerLT04.csv,1.0000,,1230,0.5000,,,0.1839,585.0000,0.4756,99.0000,0.0801,0.8316,0.1684,0.1844,,0.4356,7.3267,
DL00185_PackerLT04.csv,2.0000,,1230,0.5000,,,0.1162,486.0000,0.3955,53.0000,0.0434,0.8902,0.1098,0.1163,,0.3738,7.7094,
DL00185_PackerLT04.csv,3.0000,,1230,0.5000,,,0.0559,433.0000,0.3521,24.0000,0.0192,0.9456,0.0544,0.0559,,0.3425,7.5980,
DL00185_PackerLT04.csv,4.0000,,1230,0.5000,,,0.0556,409.0000,0.3329,22.0000,0.0180,0.9459,0.0541,0.0556,,0.3239,7.0074,
DL00185_PackerLT04.csv,5.0000,,1230,0.5000,,,0.0803,387.0000,0.3149,30.0000,0.0243,0.9228,0.0772,0.0803,,0.3028,6.3793,
DL00185_PackerLT04.csv,6.0000,,1230,0.5000,,,0.0561,357.0000,0.2906,20.0000,0.0159,0.9454,0.0546,0.0561,,0.2827,5.8710,
DL00185_PackerLT04.csv,7.0000,,1230,0.5000,,,0.0693,338.0000,0.2747,23.0000,0.0184,0.9330,0.0670,0.0693,,0.2655,5.1818,
DL00185_PackerLT04.csv,8.0000,,1230,0.5000,,,0.1084,315.0000,0.2563,32.0000,0.0263,0.8972,0.1028,0.1085,,0.2432,4.5179,
DL00185_PackerLT04.csv,9.0000,,1230,0.5000,,,0.0836,283.0000,0.2300,23.0000,0.0185,0.9198,0.0802,0.0836,,0.2208,3.9774,
DL00185_PackerLT04.csv,10.0000,,1230,0.5000,,,0.1719,260.0000,0.2115,41.0000,0.0335,0.8417,0.1583,0.1723,,0.1948,3.2816,
DL00185_PackerLT04.csv,11.0000,,1230,0.5000,,,0.1807,219.0000,0.1780,36.0000,0.0295,0.8343,0.1657,0.1812,,0.1633,2.8051,
DL00185_PackerLT04.csv,12.0000,,1230,0.5000,,,0.3047,183.0000,0.1485,48.0000,0.0392,0.7356,0.2644,0.3071,,0.1289,2.2630,
DL00185_PackerLT04.csv,13.0000,,1230,0.5000,,,0.3367,134.0000,0.1093,39.0000,0.0315,0.7118,0.2882,0.3399,,0.0936,1.8952,
DL00185_PackerLT04.csv,14.0000,,1230,0.5000,,,0.4428,96.0000,0.0778,35.0000,0.0282,0.6375,0.3625,0.4503,,0.0637,1.4602,
DL00185_PackerLT04.csv,15.0000,,1230,0.5000,,,0.7942,61.0000,0.0496,35.0000,0.0282,0.4315,0.5685,0.8404,,0.0355,1.0060,
DL00185_PackerLT04.csv,16.0000,,1230,0.5000,,,0.9755,26.0000,0.0214,17.0000,0.0140,0.3443,0.6557,1.0662,,0.0144,0.6729,
DL00185_PackerLT04.csv,17.0000,,1230,0.0000,,,2.0559,9.0000,0.0074,9.0000,0.0074,1.0000,0.0000,0.0000,,0.0000,0.0000,
AReptile-Iverson-1991_period_1981-82.csv,0.0000,,633,0.5000,,,,,,,,,,,580.0000,,1.0914,
AReptile-Iverson-1991_period_1981-82.csv,1.0000,,633,0.5000,,,,,,,,,,,0.0000,,,
AReptile-Iverson-1991_period_1981-82.csv,2.0000,,633,0.5000,,,,,,,,,,,1.0000,,53.0000,
AReptile-Iverson-1991_period_1981-82.csv,3.0000,,633,0.5000,,,,,,,,,,,15.0000,,3.4667,
AReptile-Iverson-1991_period_1981-82.csv,4.0000,,633,0.5000,,,,,,,,,,,12.0000,,3.0833,
